custid,retained,Days between creation and first order,Days since last order,esent,eopenrate,eclickrate,avgorder,ordfreq,paperless,refill,doorstep,favday,city,train,created,firstorder,lastorder,,,, 
RMCPR9,1,0,61,24,50,20.83333333,35,0,1,0,0,Thursday,DCX,0,11/20/13,11/20/13,11/20/13,,,,
V5NZ5Q,1,0,8,32,21.875,3.125,41.6,0.037735849,1,0,0,Thursday,DCX,0,11/20/13,11/20/13,1/12/14,,,,
QNLNEF,1,0,9,29,31.03448276,17.24137931,44.27,0.076923077,1,0,0,Wednesday,CHO,0,11/20/13,11/20/13,1/11/14,,,,
9X7WGP,1,10,61,31,3.225806452,0,45.13,0,1,0,0,Thursday,RIC,0,11/10/13,11/20/13,11/20/13,,,,
APFEYZ,1,1,59,26,7.692307692,0,39.95,2,1,0,0,Friday,DCX,0,11/20/13,11/21/13,11/22/13,,,,
PUFHG6,1,0,61,28,28.57142857,10.71428571,1.02,0,1,0,0,Thursday,CHO,0,11/20/13,11/20/13,11/20/13,,,,
DDYPVF,0,0,61,5,100,20,31,0,1,0,0,Monday,CHO,0,11/20/13,11/20/13,11/20/13,,,,
YPF8K2,1,0,60,9,11.11111111,11.11111111,29.18,2,0,0,0,Thursday,BWI,0,11/20/13,11/20/13,11/21/13,,,,
B8K9UE,0,0,61,27,48.14814815,0,40.2,0,1,1,0,Monday,RIC,0,11/20/13,11/20/13,11/20/13,,,,
MVF38E,1,0,61,29,10.34482759,3.448275862,1.02,0,1,0,0,Thursday,CHO,0,11/20/13,11/20/13,11/20/13,,,,
7SM45C,1,0,61,29,17.24137931,13.79310345,1,0,1,0,0,Wednesday,DCX,0,11/20/13,11/20/13,11/20/13,,,,
GRFLXW,1,0,61,32,3.125,3.125,1,0,1,0,0,Monday,DCX,0,11/20/13,11/20/13,11/20/13,,,,
LZ4PXJ,1,0,61,19,36.84210526,5.263157895,1,0,1,0,0,Wednesday,DCX,0,11/20/13,11/20/13,11/20/13,,,,
BKUNTZ,1,0,21,33,33.33333333,12.12121212,41.99,0.05,1,0,0,Saturday,DCX,0,11/20/13,11/20/13,12/30/13,,,,
ARXY7C,1,52,11,28,7.142857143,3.571428571,35,0,1,0,0,Wednesday,DCX,0,11/18/13,1/9/14,1/9/14,,,,
JXNVHG,1,0,61,29,20.68965517,13.79310345,35,0,1,0,0,Monday,DCX,0,11/20/13,11/20/13,11/20/13,,,,
6XLR2G,1,0,61,32,6.25,3.125,40.2,0,1,0,0,Friday,RIC,0,11/20/13,11/20/13,11/20/13,,,,
3UVPX4,1,0,61,40,40,0,45.02,0,1,1,0,Thursday,CHO,0,11/20/13,11/20/13,11/20/13,,,,
X53J3L,1,0,61,30,33.33333333,0,54.65,0,1,0,0,Thursday,DCX,0,11/20/13,11/20/13,11/20/13,,,,
8YKPDE,0,3,62,0,0,0,39.95,0,0,0,1,Wednesday,DCX,0,11/16/13,11/19/13,11/19/13,,,,
B2MB3D,0,0,32,27,33.33333333,18.51851852,55.35,0.071428571,1,1,0,Friday,CHO,0,11/21/13,11/21/13,12/19/13,,,,
XSNRE6,0,0,60,6,16.66666667,0,87.96,0,1,0,0,Wednesday,DCX,0,11/21/13,11/21/13,11/21/13,,,,
P54YPC,1,0,6,41,73.17073171,9.756097561,80.3,0.055555556,1,1,0,Friday,RIC,0,11/21/13,11/21/13,1/14/14,,,,
QESLBU,1,8,60,27,33.33333333,3.703703704,52.05,0,1,0,0,Monday,DCX,0,11/13/13,11/21/13,11/21/13,,,,
A936GX,1,0,0,32,21.875,12.5,50.75,0.033333333,0,0,0,Friday,RIC,0,11/21/13,11/21/13,1/20/14,,,,
SP8RC2,0,2,58,2,100,50,40.02,0,0,0,0,Monday,CHO,0,11/21/13,11/23/13,11/23/13,,,,
V9D6AF,0,5,55,12,16.66666667,8.333333333,45.02,0,1,0,0,Wednesday,RIC,0,11/21/13,11/26/13,11/26/13,,,,
46N9AJ,1,27,33,33,42.42424242,21.21212121,53.8,0,1,0,0,Thursday,CHO,0,11/21/13,12/18/13,12/18/13,,,,
LP8DK7,0,0,60,3,33.33333333,0,40.02,0,1,0,0,Friday,RIC,0,11/21/13,11/21/13,11/21/13,,,,
EDFWRB,1,1,59,26,0,0,64.54,0,1,0,0,Tuesday,CHO,0,11/21/13,11/22/13,11/22/13,,,,
7PA4WM,1,1,59,23,78.26086957,21.73913043,32.89,0,1,0,0,Tuesday,RIC,0,11/21/13,11/22/13,11/22/13,,,,
U69H7V,1,0,60,26,3.846153846,3.846153846,38.01,0,1,0,0,Friday,CHO,0,11/21/13,11/21/13,11/21/13,,,,
FHFTVM,1,0,60,40,22.5,5,40.02,0,1,0,0,Tuesday,RIC,0,11/21/13,11/21/13,11/21/13,,,,
JUS7U6,1,2,60,26,100,19.23076923,40.02,0,1,0,0,Monday,CHO,0,11/19/13,11/21/13,11/21/13,,,,
FL42ZS,1,16,58,31,3.225806452,0,89.63,0,1,0,0,Monday,DCX,0,11/7/13,11/23/13,11/23/13,,,,
K2E8A7,0,0,60,10,30,10,40.02,0,1,0,0,Tuesday,CHO,0,11/21/13,11/21/13,11/21/13,,,,
TKUJZY,0,0,60,6,50,16.66666667,1,0,1,0,0,Friday,DCX,0,11/21/13,11/21/13,11/21/13,,,,
7GR5QD,1,0,60,31,9.677419355,0,1,0,1,0,0,Friday,DCX,0,11/21/13,11/21/13,11/21/13,,,,
PPHJE5,1,0,60,30,10,0,35,0,1,0,0,Tuesday,DCX,0,11/21/13,11/21/13,11/21/13,,,,
76KYVB,1,0,60,25,12,4,40.02,0,1,1,0,Friday,RIC,0,11/21/13,11/21/13,11/21/13,,,,
UM42CK,1,11,60,30,10,6.666666667,50.65,0,1,0,0,Friday,DCX,0,11/10/13,11/21/13,11/21/13,,,,
7BHMDU,1,0,2,28,25,0,99.19,0.034482759,1,0,1,Monday,DCX,0,11/21/13,11/21/13,1/18/14,,,,
EX3MP6,1,0,60,22,95.45454545,0,40.02,0,1,1,0,Friday,CHO,0,11/21/13,11/21/13,11/21/13,,,,
JM3C3M,1,0,60,32,6.25,0,40.02,0,1,0,0,Monday,RIC,0,11/21/13,11/21/13,11/21/13,,,,
C4VB63,1,0,5,32,9.375,9.375,51.99,0.037037037,1,0,0,Tuesday,DCX,0,11/22/13,11/22/13,1/15/14,,,,
RYWAJZ,1,0,6,20,15,10,40.02,0,1,0,0,Tuesday,RIC,0,1/14/14,1/14/14,1/14/14,,,,
4C36ZQ,1,0,59,27,11.11111111,7.407407407,35.02,0,1,0,0,Thursday,DCX,0,11/22/13,11/22/13,11/22/13,,,,
FNYDPT,1,0,42,26,26.92307692,15.38461538,54.8,0.117647059,1,0,0,Saturday,DCX,0,11/22/13,11/22/13,12/9/13,,,,
BJC7RT,1,0,59,30,13.33333333,3.333333333,1.02,0,1,0,0,Monday,CHO,0,11/22/13,11/22/13,11/22/13,,,,
CLU528,0,0,59,16,62.5,25,29,0,1,0,0,Friday,DCX,0,11/22/13,11/22/13,11/22/13,,,,
PST4NT,1,17,59,17,35.29411765,11.76470588,40.2,0,1,0,0,Tuesday,CHO,0,11/5/13,11/22/13,11/22/13,,,,
VXK9GF,0,19,40,4,50,25,40.02,0,1,0,0,Friday,DCX,0,11/22/13,12/11/13,12/11/13,,,,
RPE2UN,1,0,59,28,3.571428571,0,85.02,0,1,0,0,Wednesday,CHO,0,11/22/13,11/22/13,11/22/13,,,,
BEY2AM,1,0,59,34,5.882352941,0,40.2,0,1,0,0,Tuesday,RIC,0,11/22/13,11/22/13,11/22/13,,,,
4MRDB2,1,55,4,21,23.80952381,4.761904762,74.09,0,1,0,0,Wednesday,DCX,0,11/22/13,1/16/14,1/16/14,,,,
V37X5Z,1,0,59,29,10.34482759,3.448275862,1,0,1,0,0,Tuesday,DCX,0,11/22/13,11/22/13,11/22/13,,,,
HCZKSP,1,18,7,18,77.77777778,16.66666667,57.24,0,1,0,0,Monday,RIC,0,12/26/13,1/13/14,1/13/14,,,,
ARYGDX,0,0,59,19,15.78947368,10.52631579,1,0,1,0,0,Tuesday,DCX,0,11/22/13,11/22/13,11/22/13,,,,
J9RE9B,1,0,59,27,48.14814815,7.407407407,1,0,1,0,0,Saturday,DCX,0,11/22/13,11/22/13,11/22/13,,,,
2S4AMN,1,0,59,33,3.03030303,0,40.02,0,1,0,0,Tuesday,RIC,0,11/22/13,11/22/13,11/22/13,,,,
H3944A,1,0,59,31,12.90322581,6.451612903,25,0,1,0,0,Tuesday,BWI,0,11/22/13,11/22/13,11/22/13,,,,
3RQVGE,1,22,58,25,12,0,40.02,0,1,0,0,Monday,RIC,0,11/1/13,11/23/13,11/23/13,,,,
RCXFND,1,4,13,35,5.714285714,5.714285714,126.02,0.047619048,1,1,1,Wednesday,DCX,0,11/22/13,11/26/13,1/7/14,,,,
F2PFRN,0,0,59,8,37.5,12.5,1,0,1,0,0,Tuesday,DCX,0,11/22/13,11/22/13,11/22/13,,,,
RMLMSG,1,0,59,30,13.33333333,3.333333333,1,0,1,0,0,Monday,DCX,0,11/22/13,11/22/13,11/22/13,,,,
LLYMEU,1,0,59,21,71.42857143,0,40.2,0,1,0,0,Tuesday,RIC,0,11/22/13,11/22/13,11/22/13,,,,
D2QWJJ,1,0,59,23,82.60869565,8.695652174,31,0,1,0,0,Friday,DCX,0,11/22/13,11/22/13,11/22/13,,,,
8ADEH8,1,10,1,33,30.3030303,9.090909091,80.75,0.125,1,0,1,Monday,DCX,0,11/22/13,12/2/13,1/19/14,,,,
MYG8VX,1,46,6,25,76,16,99.96,0.285714286,1,1,1,Wednesday,DCX,0,11/22/13,1/7/14,1/14/14,,,,
CFFTDH,1,0,59,26,23.07692308,3.846153846,40.2,0,1,1,0,Monday,CHO,0,11/22/13,11/22/13,11/22/13,,,,
9NVZ2U,1,14,45,33,33.33333333,12.12121212,56.22,0,1,0,0,Monday,DCX,0,11/22/13,12/6/13,12/6/13,,,,
9XKXZG,1,0,59,26,7.692307692,0,40.02,0,1,0,0,Monday,RIC,0,11/22/13,11/22/13,11/22/13,,,,
8RFNAR,1,0,59,29,10.34482759,10.34482759,35.21,0,1,0,0,Saturday,DCX,0,11/22/13,11/22/13,11/22/13,,,,
32JQ96,1,0,59,28,21.42857143,7.142857143,35.02,0,1,0,0,Thursday,DCX,0,11/22/13,11/22/13,11/22/13,,,,
XH92D8,1,0,59,28,35.71428571,7.142857143,29.02,0,1,0,0,Thursday,DCX,0,11/22/13,11/22/13,11/22/13,,,,
5NGVUC,1,0,59,19,84.21052632,15.78947368,35.02,0,1,0,0,Thursday,DCX,0,11/22/13,11/22/13,11/22/13,,,,
UW8M8W,1,0,59,27,18.51851852,3.703703704,35.02,0,1,0,0,Thursday,DCX,0,11/22/13,11/22/13,11/22/13,,,,
MQRRW9,1,0,58,27,18.51851852,18.51851852,29.02,0,1,0,0,Tuesday,DCX,0,11/23/13,11/23/13,11/23/13,,,,
WY26VL,1,18,58,23,17.39130435,0,76.23,0,1,1,0,Monday,RIC,0,11/5/13,11/23/13,11/23/13,,,,
BSQ5AZ,1,0,58,29,6.896551724,6.896551724,35,0,1,0,0,Monday,DCX,0,11/23/13,11/23/13,11/23/13,,,,
NNSZK9,1,27,31,22,63.63636364,13.63636364,78.91,0,1,0,0,Monday,DCX,0,11/23/13,12/20/13,12/20/13,,,,
QBMSJL,1,15,43,24,29.16666667,8.333333333,81.22,0,1,0,0,Thursday,BWI,0,11/23/13,12/8/13,12/8/13,,,,
92VDF3,1,1,57,30,23.33333333,6.666666667,80.1,0,1,0,0,Tuesday,BWI,0,11/23/13,11/24/13,11/24/13,,,,
Q4CCCR,1,1,57,27,33.33333333,3.703703704,42.36,0,1,0,0,Tuesday,BWI,0,11/23/13,11/24/13,11/24/13,,,,
YKVRZJ,1,0,9,26,92.30769231,15.38461538,59.36,0.040816327,1,0,0,Wednesday,DCX,0,11/23/13,11/23/13,1/11/14,,,,
5G2SG4,0,6,52,12,41.66666667,8.333333333,29.79,0,1,0,0,Monday,BWI,0,11/23/13,11/29/13,11/29/13,,,,
TX3ENU,1,0,58,24,50,4.166666667,1,0,1,0,0,Friday,DCX,0,11/23/13,11/23/13,11/23/13,,,,
F8F82Y,1,0,58,29,13.79310345,6.896551724,1,0,1,0,0,Tuesday,DCX,0,11/23/13,11/23/13,11/23/13,,,,
R4E9ZE,1,0,58,26,38.46153846,3.846153846,35,0,1,0,0,Monday,DCX,0,11/23/13,11/23/13,11/23/13,,,,
6A52VH,1,0,58,7,100,28.57142857,35,0,1,0,0,Tuesday,DCX,0,11/23/13,11/23/13,11/23/13,,,,
34GM7Y,1,0,55,14,14.28571429,0,29.15,0.666666667,1,0,0,Monday,BWI,0,11/23/13,11/23/13,11/26/13,,,,
B6ZY7H,1,0,58,27,18.51851852,7.407407407,73.75,0,1,0,0,Tuesday,CHO,0,11/23/13,11/23/13,11/23/13,,,,
MPPPJB,1,1,57,25,68,12,40.02,0,1,1,1,Monday,DCX,0,11/23/13,11/24/13,11/24/13,,,,
J4M49Z,1,0,43,27,3.703703704,3.703703704,40.79,0.142857143,1,0,0,Monday,DCX,0,11/24/13,11/24/13,12/8/13,,,,
XWR6AL,1,0,57,22,50,0,39.95,0,1,0,1,Thursday,DCX,0,11/24/13,11/24/13,11/24/13,,,,
JFN398,1,0,57,27,22.22222222,3.703703704,53.88,0,1,0,0,Tuesday,RIC,0,11/24/13,11/24/13,11/24/13,,,,
WPAFAG,1,0,36,28,39.28571429,10.71428571,69.78,0.095238095,1,0,0,Monday,BWI,0,11/24/13,11/24/13,12/15/13,,,,
6Q426Z,1,0,57,25,8,0,123.42,0,1,0,0,Wednesday,DCX,0,11/24/13,11/24/13,11/24/13,,,,
NQGT5Y,1,0,57,26,61.53846154,11.53846154,45.02,0,1,0,0,Tuesday,RIC,0,11/24/13,11/24/13,11/24/13,,,,
DHLS7P,1,1,1,32,9.375,9.375,122.24,0.053571429,1,0,0,Monday,DCX,0,11/23/13,11/24/13,1/19/14,,,,
9.33E+10,1,0,57,26,7.692307692,0,45.02,0,1,0,0,Wednesday,RIC,0,11/24/13,11/24/13,11/24/13,,,,
VZWBHX,0,0,57,9,22.22222222,0,40.02,0,1,0,0,Monday,RIC,0,11/24/13,11/24/13,11/24/13,,,,
GGW9WK,1,14,56,26,0,0,61.94,0,1,0,0,Wednesday,RIC,0,11/11/13,11/25/13,11/25/13,,,,
DJ8JMZ,1,0,56,29,0,0,40,0,1,0,0,Tuesday,DCX,0,11/25/13,11/25/13,11/25/13,,,,
ZQNETZ,1,0,34,28,42.85714286,14.28571429,39.98,0.090909091,1,0,0,Tuesday,CHO,0,11/25/13,11/25/13,12/17/13,,,,
BAF3K5,1,0,56,29,3.448275862,3.448275862,31,0,1,0,0,Monday,DCX,0,11/25/13,11/25/13,11/25/13,,,,
KDUHYQ,1,0,56,10,40,40,29,0,1,0,0,Monday,DCX,0,11/25/13,11/25/13,11/25/13,,,,
8D6LCN,1,0,56,26,11.53846154,7.692307692,1.02,0,1,0,0,Wednesday,CHO,0,11/25/13,11/25/13,11/25/13,,,,
FXRECY,1,33,23,29,41.37931034,10.34482759,119.42,0,1,0,0,Monday,RIC,0,11/25/13,12/28/13,12/28/13,,,,
EJ2Q78,1,0,56,23,0,0,39.95,0,1,1,1,Wednesday,DCX,0,11/25/13,11/25/13,11/25/13,,,,
2ZU8FV,1,60,56,24,12.5,0,45.02,0,1,0,0,Tuesday,RIC,0,9/26/13,11/25/13,11/25/13,,,,
YYDV9L,1,2,54,29,10.34482759,3.448275862,64.35,0,1,0,1,Friday,CHO,0,11/25/13,11/27/13,11/27/13,,,,
HKCAFS,1,0,41,25,16,4,38.01,0.2,1,0,0,Wednesday,RIC,0,11/25/13,11/25/13,12/10/13,,,,
B6KW27,1,0,56,28,46.42857143,0,102.41,0,1,0,0,Tuesday,CHO,0,11/25/13,11/25/13,11/25/13,,,,
EYJPS9,1,0,56,28,7.142857143,3.571428571,40.02,0,0,0,0,Saturday,DCX,0,11/25/13,11/25/13,11/25/13,,,,
WCTZ8Y,1,0,17,29,10.34482759,3.448275862,66.92,0.051282051,1,0,0,Wednesday,DCX,0,11/25/13,11/25/13,1/3/14,,,,
J2XFY7,1,0,56,31,0,0,45.02,0,1,0,0,Tuesday,RIC,0,11/25/13,11/25/13,11/25/13,,,,
WZSP8B,1,11,3,34,85.29411765,32.35294118,43.93,0.071428571,1,0,1,Monday,DCX,0,11/25/13,12/6/13,1/17/14,,,,
GRRQ63,1,0,55,25,20,4,40.2,0,1,0,0,Wednesday,DCX,0,11/26/13,11/26/13,11/26/13,,,,
95SE4C,1,0,55,4,75,0,40,0,1,0,0,Wednesday,DCX,0,11/26/13,11/26/13,11/26/13,,,,
MPAGP7,1,5,55,24,83.33333333,20.83333333,40,0,1,1,0,Friday,DCX,0,11/21/13,11/26/13,11/26/13,,,,
VLWLN8,1,0,55,30,0,0,45.01,0,1,0,0,Monday,CHO,0,11/26/13,11/26/13,11/26/13,,,,
HJFLZY,1,0,29,31,58.06451613,16.12903226,91.37,0.192307692,1,0,0,Monday,RIC,0,11/26/13,11/26/13,12/22/13,,,,
ELEWXR,1,6,13,31,3.225806452,0,65.65,0.138888889,1,0,0,Wednesday,RIC,0,11/26/13,12/2/13,1/7/14,,,,
8HM7UV,1,26,13,27,66.66666667,25.92592593,165.93,0.095238095,1,0,0,Wednesday,DCX,0,11/21/13,12/17/13,1/7/14,,,,
XTTFM4,1,8,47,28,7.142857143,3.571428571,40,0,1,0,1,Thursday,DCX,0,11/26/13,12/4/13,12/4/13,,,,
JNT6S8,1,0,55,25,28,4,45.02,0,1,0,0,Wednesday,RIC,0,11/26/13,11/26/13,11/26/13,,,,
3DN752,1,49,6,23,39.13043478,21.73913043,58.27,0,1,1,0,Monday,BWI,0,11/26/13,1/14/14,1/14/14,,,,
PC47UD,0,0,55,1,0,0,40.2,0,0,0,0,Wednesday,CHO,0,11/26/13,11/26/13,11/26/13,,,,
MJ5GN6,1,0,55,28,3.571428571,3.571428571,45.02,0,1,1,0,Friday,RIC,0,11/26/13,11/26/13,11/26/13,,,,
CPA5JJ,1,0,55,21,52.38095238,9.523809524,1,0,1,0,0,Thursday,DCX,0,11/26/13,11/26/13,11/26/13,,,,
P4X2DG,1,49,55,29,13.79310345,0,45.02,0,1,0,0,Friday,RIC,0,10/8/13,11/26/13,11/26/13,,,,
BYJZRZ,1,0,12,27,37.03703704,3.703703704,50.18,0.046511628,1,0,0,Thursday,CHO,0,11/26/13,11/26/13,1/8/14,,,,
NRNYPH,1,61,39,33,0,0,40.02,0,1,0,0,Monday,RIC,0,10/12/13,12/12/13,12/12/13,,,,
DQ7WF8,1,0,54,27,25.92592593,3.703703704,139.27,0,1,0,0,Friday,CHO,0,11/27/13,11/27/13,11/27/13,,,,
SRL5AB,1,1,53,29,48.27586207,3.448275862,40,0,1,0,0,Saturday,BWI,0,11/27/13,11/28/13,11/28/13,,,,
EGJYYY,0,0,54,11,9.090909091,0,25,0,0,0,0,Friday,DCX,0,11/27/13,11/27/13,11/27/13,,,,
CY3KCF,1,0,54,28,17.85714286,10.71428571,45.02,0,1,1,0,Friday,RIC,0,11/27/13,11/27/13,11/27/13,,,,
SH5BGU,0,8,46,11,27.27272727,0,45.02,0,1,0,0,Tuesday,RIC,0,11/27/13,12/5/13,12/5/13,,,,
MRWHU5,1,39,15,32,28.125,21.875,113.36,0,1,0,0,Friday,CHO,0,11/27/13,1/5/14,1/5/14,,,,
T8UWP9,1,1,43,18,72.22222222,44.44444444,40.6,0.2,1,1,0,Monday,RIC,0,11/27/13,11/28/13,12/8/13,,,,
QK3HNH,1,0,54,19,21.05263158,10.52631579,40.02,0,1,0,0,Saturday,DCX,0,11/27/13,11/27/13,11/27/13,,,,
SA6UM9,1,0,54,30,10,0,40.2,0,1,0,0,Monday,DCX,0,11/27/13,11/27/13,11/27/13,,,,
ZX8ZL8,1,12,52,24,33.33333333,4.166666667,39.97,0,1,0,0,Wednesday,RIC,0,11/17/13,11/29/13,11/29/13,,,,
8VLAEE,1,0,53,29,0,0,40.02,0,1,0,0,Monday,CHO,0,11/28/13,11/28/13,11/28/13,,,,
4JNUEZ,1,0,53,22,72.72727273,0,45.02,0,1,0,0,Friday,RIC,0,11/28/13,11/28/13,11/28/13,,,,
NGV4J4,1,0,5,33,54.54545455,39.39393939,45.34,0.125,1,1,0,Thursday,RIC,0,11/28/13,11/28/13,1/15/14,,,,
THKH6Z,1,0,53,31,6.451612903,6.451612903,40.2,0,1,0,1,Monday,RIC,0,11/28/13,11/28/13,11/28/13,,,,
TVWFYT,1,7,46,28,17.85714286,7.142857143,40.02,0,1,0,0,Friday,RIC,0,11/28/13,12/5/13,12/5/13,,,,
VF6723,1,0,10,28,100,25,121.99,0.095238095,1,0,0,Monday,RIC,0,11/29/13,11/29/13,1/10/14,,,,
CY6EQ8,1,0,52,26,0,0,56.88,0,1,0,0,Wednesday,RIC,0,11/29/13,11/29/13,11/29/13,,,,
4R2GM5,1,0,1,28,82.14285714,10.71428571,144.68,0.058823529,1,0,0,Monday,DCX,0,11/29/13,11/29/13,1/19/14,,,,
DFSPFS,1,0,49,19,68.42105263,26.31578947,40.02,0,1,0,1,Thursday,RIC,0,12/2/13,12/2/13,12/2/13,,,,
Q9QYKB,0,0,51,7,100,14.28571429,40.02,0,1,0,0,Monday,RIC,0,11/30/13,11/30/13,11/30/13,,,,
UEJZD2,1,0,51,28,17.85714286,3.571428571,40.2,0,1,0,0,Tuesday,RIC,0,11/30/13,11/30/13,11/30/13,,,,
XKB6H7,1,0,51,31,9.677419355,0,40.2,0,1,1,0,Monday,CHO,0,11/30/13,11/30/13,11/30/13,,,,
6BFJV6,1,14,37,36,16.66666667,11.11111111,54.19,0,0,0,0,Tuesday,RIC,0,11/30/13,12/14/13,12/14/13,,,,
M7SZ8K,1,0,51,20,85,5,36.97,0,1,0,0,Wednesday,CHO,0,11/30/13,11/30/13,11/30/13,,,,
SYYNNC,1,0,51,27,18.51851852,14.81481481,47.08,0,1,0,0,Tuesday,DCX,0,11/30/13,11/30/13,11/30/13,,,,
8TPBRV,1,0,51,26,3.846153846,3.846153846,102.56,0,1,0,0,Wednesday,DCX,0,11/30/13,11/30/13,11/30/13,,,,
YDGDVV,1,3,51,28,21.42857143,7.142857143,40.02,0,1,1,0,Tuesday,RIC,0,11/27/13,11/30/13,11/30/13,,,,
PGXJNH,1,0,51,28,7.142857143,3.571428571,46.77,0,1,0,0,Tuesday,DCX,0,11/30/13,11/30/13,11/30/13,,,,
54XVNZ,0,0,51,8,50,25,35,0,1,0,0,Friday,DCX,0,11/30/13,11/30/13,11/30/13,,,,
LE4XS2,1,0,12,22,77.27272727,45.45454545,34.36,0.076923077,1,0,0,Thursday,DCX,0,11/30/13,11/30/13,1/8/14,,,,
RT6Z8X,1,0,51,26,30.76923077,11.53846154,35.02,0,1,0,0,Thursday,DCX,0,11/30/13,11/30/13,11/30/13,,,,
JM8SHK,1,0,51,12,83.33333333,25,71.5,0,1,0,0,Thursday,DCX,0,11/30/13,11/30/13,11/30/13,,,,
VK7VTC,1,9,42,24,16.66666667,0,29.97,0,1,0,0,Wednesday,DCX,0,11/30/13,12/9/13,12/9/13,,,,
WN2E27,1,0,51,22,36.36363636,0,31,0,1,0,0,Wednesday,DCX,0,11/30/13,11/30/13,11/30/13,,,,
2MW56A,1,0,51,24,29.16666667,16.66666667,31.02,0,1,0,0,Thursday,DCX,0,11/30/13,11/30/13,11/30/13,,,,
SP6F6H,1,0,51,19,84.21052632,36.84210526,31.02,0,1,0,0,Friday,DCX,0,11/30/13,11/30/13,11/30/13,,,,
FZJMAX,1,0,1,45,42.22222222,13.33333333,31.57,0.12,1,1,0,Monday,DCX,0,11/30/13,11/30/13,1/19/14,,,,
K86BMB,1,0,50,27,0,0,40.2,0,1,0,0,Thursday,CHO,0,12/1/13,12/1/13,12/1/13,,,,
44YWB2,1,19,18,24,54.16666667,8.333333333,54.35,0.153846154,1,0,0,Monday,DCX,0,12/1/13,12/20/13,1/2/14,,,,
KBFQFV,1,0,50,27,18.51851852,18.51851852,40.02,0,1,0,0,Monday,CHO,0,12/1/13,12/1/13,12/1/13,,,,
ZNXS62,1,4,50,27,0,0,45.02,0,1,0,0,Monday,RIC,0,11/27/13,12/1/13,12/1/13,,,,
F4WCU6,1,0,50,25,8,0,40.02,0,1,0,0,Wednesday,CHO,0,12/1/13,12/1/13,12/1/13,,,,
DEHQ6X,1,0,50,28,3.571428571,0,52.28,0,1,0,0,Tuesday,CHO,0,12/1/13,12/1/13,12/1/13,,,,
XHQWCX,1,7,43,20,100,0,40.2,0,1,0,0,Monday,RIC,0,12/1/13,12/8/13,12/8/13,,,,
BKT3ZG,1,0,49,12,0,0,40.2,0,1,0,1,Wednesday,DCX,0,12/2/13,12/2/13,12/2/13,,,,
K6CLMX,1,13,49,21,14.28571429,4.761904762,40.02,0,1,0,0,Monday,CHO,0,11/19/13,12/2/13,12/2/13,,,,
XPVU9V,1,0,14,31,38.70967742,12.90322581,25.64,0.085714286,1,0,0,Tuesday,CHO,0,12/2/13,12/2/13,1/6/14,,,,
PZTC8H,1,0,49,25,8,8,45.02,0,1,0,0,Thursday,RIC,0,12/2/13,12/2/13,12/2/13,,,,
CVQVJR,1,0,49,22,36.36363636,0,45.02,0,1,0,0,Thursday,RIC,0,12/2/13,12/2/13,12/2/13,,,,
PQXS77,1,7,49,27,7.407407407,0,52.51,0,1,0,0,Tuesday,CHO,0,11/25/13,12/2/13,12/2/13,,,,
26BXA5,1,51,7,27,44.44444444,11.11111111,58.95,0.176470588,1,0,0,Saturday,DCX,0,11/6/13,12/27/13,1/13/14,,,,
4C2L5L,1,27,22,24,8.333333333,4.166666667,79.53,0,1,0,0,Tuesday,DCX,0,12/2/13,12/29/13,12/29/13,,,,
TFVRJT,1,0,49,12,33.33333333,16.66666667,40.02,0,1,0,0,Wednesday,RIC,0,12/2/13,12/2/13,12/2/13,,,,
LLWFCQ,1,0,49,27,7.407407407,3.703703704,35,0,1,0,0,Tuesday,DCX,0,12/2/13,12/2/13,12/2/13,,,,
XHYYDA,1,0,49,27,59.25925926,7.407407407,35,0,1,0,0,Tuesday,DCX,0,12/2/13,12/2/13,12/2/13,,,,
32SXKE,0,0,49,6,66.66666667,50,35,0,1,0,0,Friday,DCX,0,12/2/13,12/2/13,12/2/13,,,,
XHDNCM,1,4,45,26,26.92307692,7.692307692,73.78,0,1,0,0,Monday,DCX,0,12/2/13,12/6/13,12/6/13,,,,
L3A2PP,1,0,49,25,8,8,29.02,0,1,0,0,Thursday,CHO,0,12/2/13,12/2/13,12/2/13,,,,
MU3HQ8,1,8,49,6,50,16.66666667,40.25,0,1,0,0,Tuesday,RIC,0,11/24/13,12/2/13,12/2/13,,,,
6YWYAR,1,1,41,17,47.05882353,5.882352941,93.28,0.25,1,0,0,Thursday,DCX,0,12/1/13,12/2/13,12/10/13,,,,
8M2UE9,0,0,49,13,23.07692308,0,45.02,0,1,0,0,Thursday,RIC,0,12/2/13,12/2/13,12/2/13,,,,
EAPWDD,1,0,49,19,5.263157895,0,55.52,0,1,0,0,Tuesday,RIC,0,12/2/13,12/2/13,12/2/13,,,,
KRZ7HP,1,0,49,13,84.61538462,0,50.02,0,1,0,0,Tuesday,CHO,0,12/2/13,12/2/13,12/2/13,,,,
225HF6,1,10,38,24,33.33333333,12.5,51.7,0,1,0,0,Friday,BWI,0,12/3/13,12/13/13,12/13/13,,,,
FQDQHK,1,20,48,25,88,12,49.33,0,1,0,0,Thursday,BWI,0,11/13/13,12/3/13,12/3/13,,,,
7UWX78,1,0,48,21,4.761904762,0,70.29,0,1,0,0,Thursday,CHO,0,12/3/13,12/3/13,12/3/13,,,,
